"",nan,"",.D,"","",gin
om,rem ,"",a yre ,ies ,"",acttre
i ll,"",r adn,no ,irs ek ,catt
Halsey Town , 121 , 145 , 0
Hamburg Town , 170 , 263 , 0
Harrison Town , 82 , 109 , 0
Hewitt Town , 127 , 176 , 0
Athens Village Wards 1 & 2 , 244 , 285 , 0
Cassian Town Wards 1 & 2 , 245 , 358 , 0
Little Rice Town , 108 , 127 , 0
Lynne Town , 49 , 57 , 0
Nokomis Town Wards 1 & 2 , 316 , 463 , 0
Woodboro Town , 205 , 298 , 0
.W,"",d,. ,"",g
e s ,"",for ,L ye ,au,teirn
am ,"",w ra,e fr f,rs u,act
Aurora Town Wards 1 - 3 , 190 , 320 , 3
Commonwealth Town Wards 1 - 3 , 65 , 173 , 2
Fence Town , 29 , 70 , 2
Fern Town , 36 , 78 , 3
Florence Town Wards 1 - 7 , 348 , 776 , 6
Homestead Town , 73 , 143 , 7
Long Lake Town , 44 , 60 , 3
Tipler Town , 26 , 85 , 0
Alvin Town Wards 1 & 2 , 38 , 55 , 0
Argonne Town Wards 1 & 2 , 98 , 161 , 0
Armstrong Creek Town , 95 , 139 , 3
Blackwell Town , 64 , 42 , 5
Caswell Town , 10 , 29 , 16
Crandon Town Wards 1 & 2 , 175 , 143 , 0
Freedom Town , 66 , 132 , 0
Hiles Town , 112 , 130 , 0
Laona Town Wards 1 - 3 , 236 , 335 , 69
Lincoln Town Wards 1 - 3 , 250 , 250 , 1
Nashville Town Ward 1 , 60 , 70 , 1
Nashville Town Ward 2 , 111 , 128 , 0
Nashville Town Ward 3 , 167 , 36 , 0
Nashville Town Ward 4 , 2 , 10 , 0
.,"","","","","","","","",""
se  Wrod f ,"","","",.L y,"","","","",gin
a m a w r,"","","",f fere,"",u rau s,"","",acttre
Popple River Town , 18 , 23 , 1
Ross Town , 33 , 40 , 1
Wabeno Town Wards 1 - 5 , 214 , 290 , 8
Crandon City Wards 1 - 4 , 383 , 475 , 0
Evergreen Town , 131 , 150 , 1
Langlade Town Wards 1 & 2 , 130 , 143 , 0
Polar Town Wards 1 & 2 , 219 , 332 , 0
Price Town Wards 1 & 2 , 62 , 69 , 0
Wolf River Town Wards 1 & 2 , 231 , 246 , 5
White Lake Village , 75 , 79 , 0
Elderon Town , 159 , 137 , 4
Birnamwood Village Ward 2 , 6 , 3 , 0
Elderon Village , 48 , 37 , 0
. ,"","","","","","","","","",""
e  sW,or d f,"","","",e yL . ,"","",au ,"",tegrin
am,raw ,"","","",fefr ,"","",urs ,"",act
Amberg Town , 171 , 276 , 10
Athelstane Town Wards 1 & 2 , 115 , 193 , 4
Beecher Town Wards 1 - 3 , 128 , 226 , 0
Dunbar Town Wards 1 & 2 , 97 , 587 , 3
Goodman Town , 160 , 208 , 9
Lake Town Wards 1 & 2 , 178 , 445 , 1
Middle Inlet Town Wards 1 & 2 , 166 , 287 , 0
Niagara Town , 189 , 255 , 1
Pembine Town Wards 1 & 2 , 180 , 316 , 9
Porterfield Town Wards 1 - 3 , 371 , 606 , 5
Silver Cliff Town Wards 1 & 2 , 85 , 181 , 1
Stephenson Town Wards 1 - 3 , 328 , 513 , 5
Stephenson Town Wards 4 - 6 , 298 , 499 , 2
Wagner Town , 114 , 255 , 0
Wausaukee Town Wards 1 - 4 , 209 , 423 , 2
Crivitz Village , 192 , 330 , 1
Wausaukee Village , 82 , 152 , 0
Niagara City Wards 1 - 3 , 367 , 427 , 3
"Menominee Town Wards 1, 3 - 5 "," 1,017 ", 246 , 0
Menominee Town Ward 2 , 229 , 20 , 0
W rd . se ,"",o f,"","",.L ,u,rgin
am,"",raw ,"","", ye rfe f,r as u,actte
Doty Town Ward 1 , 49 , 79 , 1
Doty Town Ward 2 , 22 , 29 , 2
Lakewood Town , 204 , 345 , 6
Mountain Town Wards 1 & 2 , 217 , 235 , 5
Riverview Town Wards 1 & 2 , 240 , 238 , 1
Townsend Town , 295 , 329 , 2
Almon Town Wards 1 & 2 , 110 , 152 , 2
Aniwa Town , 92 , 155 , 0
Bartelme Town , 283 , 64 , 0
Birnamwood Town Wards 1 & 2 , 145 , 177 , 0
Hutchins Town , 66 , 197 , 1
Red Springs Town , 222 , 207 , 1
Wittenberg Town Wards 1 & 2 , 162 , 230 , 4
Birnamwood Village Ward 1 , 152 , 138 , 2
Mattoon Village , 66 , 107 , 1
Wittenberg Village Wards 1 & 2 , 197 , 197 , 0
"","","","","","","","","",g
.,an n,"","",. W,"","","","",e
 yRirnra ,ta tm,"","",va id,"",r da,"","",actt
Albion Town Wards 1 & 2 , 578 , 431 , 0
Christiana Town Wards 1 & 2 , 443 , 261 , 0
Deerfield Town Wards 1 & 2 , 433 , 343 , 1
Cambridge Village Wards 2 & 3 , 415 , 290 , 0
Deerfield Village Wards 1 & 2 , 570 , 432 , 0
Rockdale Village , 90 , 37 , 0
Aztalan Town Wards 1 & 2 , 275 , 557 , 0
"Ixonia Town Wards 1, 3 & 4 ", 383 ," 1,117 ", 1
Jefferson Town Wards 1 & 2 , 112 , 358 , 1
Jefferson Town Wards 3 - 5 , 223 , 452 , 0
Koshkonong Town Wards 1 - 5 , 710 ," 1,229 ", 2
Lake Mills Town Wards 1 & 2 , 455 , 768 , 0
Milford Town Wards 1 & 2 , 188 , 390 , 0
Oakland Town Wards 1 - 4 , 847 ," 1,041 ", 1
Sumner Town , 215 , 281 , 0
Waterloo Town , 131 , 330 , 1
Watertown Town Wards 1 & 2 , 348 , 726 , 3
Cambridge Village Ward 1 , 21 , 27 , 0
Lac la Belle Village Ward 2 , 0 , 1 , 0
Fort Atkinson City Ward 1 , 254 , 467 , 1
Fort Atkinson City Ward 2 , 262 , 454 , 0
Fort Atkinson City Ward 3 , 253 , 429 , 0
. ,n an,"",. W ,"","","",irng
 Rry a ,ttma ,"",va  id ,"",rd a,"",actte
Fort Atkinson City Ward 4 , 290 , 393 , 0
Fort Atkinson City Ward 5 , 271 , 320 , 1
Fort Atkinson City Ward 6 , 220 , 344 , 0
Fort Atkinson City Ward 7 , 258 , 347 , 0
Fort Atkinson City Ward 8 , 279 , 442 , 0
Fort Atkinson City Ward 9 , 234 , 430 , 0
Jefferson City Wards 1 - 8 ," 1,302 "," 2,095 ", 3
Lake Mills City Wards 1 - 4 ," 1,018 "," 1,693 ", 4
Waterloo City Wards 1 - 5 , 599 , 918 , 2
on ,"","",sch ,"",w,r ,"",sye l ,"","",irng
am oh n s ,eo l ,"",le if e ,"",nd re,le li egn ,ad m rd ,ae ,"","",actet
Columbus City Wards 1 - 8 ," 1,202 "," 1,080 ", 69 , 35 , 4
Ashippun Town Wards 1 - 3 , 329 , 965 , 82 , 28 , 2
Clyman Town Wards 1 & 2 , 121 , 286 , 15 , 2 , 0
Elba Town Wards 1 & 2 , 236 , 317 , 15 , 5 , 0
Emmet Town Wards 1 & 2 , 176 , 477 , 12 , 1 , 0
Hustisford Town Wards 1 - 3 , 197 , 546 , 33 , 5 , 0
Lebanon Town Wards 1 & 2 , 286 , 600 , 28 , 6 , 1
Lowell Town Wards 1 & 2 , 209 , 343 , 27 , 4 , 0
Portland Town Wards 1 & 2 , 238 , 305 , 26 , 2 , 0
Shields Town , 84 , 218 , 4 , 2 , 0
Clyman Village , 69 , 129 , 5 , 4 , 1
Hustisford Village Wards 1 & 2 , 155 , 380 , 26 , 3 , 0
Lowell Village , 50 , 101 , 6 , 4 , 0
Reeseville Village , 141 , 193 , 14 , 3 , 0
Columbus City Ward 9 , 0 , 0 , 0 , 0 , 0
Watertown City Wards 1 - 7 ," 1,386 "," 2,941 ", 50 , 27 , 2
Ixonia Town Ward 2 , 122 , 346 , 5 , 9 , 0
"",n ,"","",ch ,w,eg r,"",lsye ,"",gnir
a m h ,so n o ,o le ,"",l eef is,nd re ,le lin ,ad m rd ,ae ,"",catte
Watertown City Ward 8 , 118 , 224 , 6 , 4 , 0
Watertown City Wards 9 & 10 , 285 , 942 , 16 , 9 , 0
Watertown City Wards 11 & 12 , 323 , 665 , 12 , 8 , 0
Watertown City Wards 13 & 14 , 374 , 787 , 12 , 6 , 1
Watertown City Wards 15 & 16 , 482 , 928 , 17 , 6 , 3
Watertown City Wards 17 & 18 , 437 ," 1,027 ", 7 , 13 , 0
"Oconomowoc Town Wards 1, 2 & 4 ", 433 ," 1,278 ", 19 , 52 , 1
"Oconomowoc Town Wards 3, 6 & 7 ", 436 ," 1,209 ", 11 , 46 , 0
"Oconomowoc Town Wards 5, 8 & 9 ", 309 ," 1,088 ", 18 , 31 , 0
Lac la Belle Village Ward 1 , 56 , 160 , 0 , 3 , 0
Oconomowoc City Wards 1 - 3 , 708 ," 1,232 ", 19 , 45 , 1
Oconomowoc City Wards 4 - 6 & 14 , 512 ," 1,085 ", 11 , 37 , 2
ic ,pa ad ro ,"","",fe f,"",itz eg rina ld ,"","","",acttegr
Randolph Village Ward 3 , 43 , 201 , 2
Beaver Dam Town Wards 1 - 5 , 668 ," 1,238 ", 1
Burnett Town Wards 1 & 2 , 149 , 398 , 0
Calamus Town Wards 1 & 2 , 157 , 321 , 0
Chester Town Wards 1 & 2 , 77 , 308 , 0
Fox Lake Town Wards 1 - 4 , 181 , 516 , 0
Herman Town Wards 1 & 2 , 107 , 577 , 1
Hubbard Town Wards 1 - 3 , 274 , 678 , 0
Leroy Town Wards 1 & 2 , 91 , 470 , 0
Lomira Town Wards 1 & 2 , 115 , 514 , 0
Oak Grove Town Wards 1 - 3 , 168 , 482 , 0
Rubicon Town Wards 1 - 3 , 243 , 965 , 0
Trenton Town Wards 1 - 3 , 166 , 545 , 1
Westford Town Wards 1 & 2 , 256 , 504 , 0
Williamstown Town , 90 , 337 , 0
Brownsville Village , 58 , 270 , 0
Iron Ridge Village , 121 , 369 , 0
Kekoskee Village , 44 , 78 , 0
Lomira Village Wards 1 - 3 , 322 , 840 , 0
Neosho Village , 87 , 249 , 0
Randolph Village Wards 1 & 2 , 137 , 522 , 0
"Beaver Dam City Wards 1, 3 & 5 ", 613 , 858 , 1
"",ro ,"","",r dl a,"","","",girn
ic ,a p ad,e ff,"",itz g e,"","","",acett
Beaver Dam City Wards 2 & 6 , 450 , 669 , 1
Beaver Dam City Wards 4 & 10 , 390 , 551 , 1
"Beaver Dam City Wards 7, 12 & 13 ", 564 , 859 , 1
Beaver Dam City Wards 8 & 14 , 342 , 591 , 0
Beaver Dam City Wards 9 & 11 , 436 , 827 , 1
Fox Lake City Wards 1 - 3 , 260 , 485 , 1
Horicon City Wards 1 - 6 , 641 ," 1,286 ", 1
Juneau City Wards 1 - 3 , 317 , 738 , 0
Mayville City Wards 1 - 7 , 767 ," 1,746 ", 0
.D ,"","",el ,"","","","","","",a ,"","","","",""
ron  rkilsuge ,"","",a nH and ,"","","",a ne ,"","",unde tmr,"","","","",acteirnt
Hortonia Town Wards 1 & 2 , 174 , 453 , 0
Hortonville Village Wards 1 - 3 , 408 , 860 , 1
New London City Wards 1 & 2 , 286 , 379 , 0
Marion City Ward 4 , 2 , 5 , 0
Bear Creek Town , 104 , 289 , 0
Caledonia Town Wards 1 & 2 , 212 , 642 , 0
Dayton Town Wards 1 - 4 , 412 ," 1,130 ", 0
Dupont Town Wards 1 & 2 , 91 , 212 , 0
"Farmington Town Wards 1, 2 & 6 ", 297 , 791 , 0
Farmington Town Wards 3 - 5 , 322 , 650 , 0
Harrison Town , 123 , 137 , 0
Helvetia Town Wards 1 & 2 , 85 , 262 , 0
Iola Town Wards 1 & 2 , 158 , 371 , 0
Larrabee Town Wards 1 & 2 , 171 , 509 , 1
Lebanon Town Wards 1 & 2 , 269 , 516 , 1
Lind Town Wards 1 & 2 , 174 , 553 , 0
Little Wolf Town Wards 1 - 3 , 153 , 527 , 0
"","","","","",l ,"","",rk,""
o rn e .D  s uli,"","","","",a  n ed n aH,ae n ,"",u ed tr a m n,actteirng
Mukwa Town Wards 1 & 4 , 230 , 387 , 1
"Mukwa Town Wards 2, 3 & 5 ", 287 , 602 , 0
Royalton Town Wards 1 - 3 , 133 , 575 , 0
St Lawrence Town Wards 1 & 2 , 104 , 245 , 0
Scandinavia Town Wards 1 & 2 , 209 , 412 , 0
Union Town , 99 , 275 , 0
Waupaca Town Wards 1 & 2 , 133 , 488 , 0
Weyauwega Town , 71 , 232 , 0
Wyoming Town , 59 , 101 , 0
Big Falls Village , 19 , 20 , 0
Iola Village Wards 1 - 3 , 221 , 437 , 0
Ogdensburg Village , 34 , 68 , 0
Scandinavia Village , 55 , 129 , 0
Clintonville City Wards 1 - 7 , 669 ," 1,445 ", 3
Manawa City Wards 1 - 3 , 166 , 391 , 0
Marion City Wards 1 - 3 , 174 , 403 , 1
"New London City Wards 3, 4 & 8 ", 240 , 483 , 0
"New London City Wards 5, 9 & 10 ", 246 , 395 , 0
New London City Wards 6 & 7 , 261 , 453 , 0
New London City Wards 11 & 12 , 246 , 289 , 0
Waupaca City Wards 1 - 12 , 852 ," 1,698 ", 1
Weyauwega City Wards 1 - 3 , 217 , 526 , 0
Alto Town Wards 1 & 2 , 517 , 41 , 0
Metomen Town , 297 , 53 , 0
Ripon Town Wards 1 & 2 , 582 , 84 , 1
Brandon Village , 373 , 29 , 0
Fairwater Village , 124 , 17 , 0
Ripon City Wards 1 - 3 , 602 , 78 , 1
Ripon City Wards 4 - 6 , 664 , 89 , 10
Ripon City Wards 7 & 8 , 552 , 95 , 2
Ripon City Wards 9 - 11 , 587 , 105 , 0
Berlin Town Wards 1 & 2 , 457 , 77 , 0
Brooklyn Town Wards 1 - 3 , 877 , 140 , 8
Green Lake Town Wards 1 - 3 , 584 , 98 , 4
Kingston Town Wards 1 & 2 , 248 , 34 , 1
Mackford Town , 220 , 46 , 0
Manchester Town , 292 , 69 , 3
Marquette Town Wards 1 & 2 , 161 , 64 , 0
Princeton Town Wards 1 - 4 , 550 , 137 , 6
St Marie Town , 146 , 29 , 0
Seneca Town , 140 , 36 , 0
Kingston Village , 137 , 28 , 0
Marquette Village , 52 , 11 , 1
"Berlin City Wards 1 - 6, 8 - 10 "," 1,627 ", 291 , 10
"","",eg ,.  E,no s ,"",ngir
aon ,"",lw la,am tes ,enso ,"",cttea
Green Lake City Wards 1 - 6 , 443 , 88 , 2
Markesan City Wards 1 - 3 , 566 , 91 , 3
Princeton City Wards 1 - 4 , 410 , 101 , 2
Crystal Lake Town , 217 , 13 , 1
Mecan Town , 255 , 13 , 0
Neshkoro Town Wards 1 & 2 , 228 , 21 , 0
Newton Town Wards 1 & 2 , 189 , 3 , 0
Neshkoro Village , 144 , 15 , 0
Fremont Town , 243 , 17 , 0
Fremont Village , 324 , 10 , 0
Aurora Town , 346 , 81 , 0
Bloomfield Town Wards 1 & 2 , 336 , 135 , 1
"","","","","","","","","","","","",g
o an ,a eg llw,"","",a . Ese m,"","","",o sson e n t,"","","",acttenir
Coloma Town Wards 1 & 2 , 236 , 54 , 0
Dakota Town Wards 1 - 3 , 405 , 52 , 0
Leon Town Wards 1 - 3 , 454 , 163 , 0
Marion Town Wards 1 - 4 , 802 , 128 , 2
Mount Morris Town Wards 1 & 2 , 406 , 94 , 2
Poysippi Town , 295 , 153 , 0
Richford Town Wards 1 & 2 , 162 , 41 , 0
Saxeville Town Wards 1 & 2 , 342 , 107 , 0
Springwater Town Wards 1 - 3 , 477 , 98 , 0
Warren Town , 197 , 46 , 0
Wautoma Town Wards 1 & 2 , 413 , 68 , 0
Coloma Village , 154 , 23 , 1
Lohrville Village , 87 , 32 , 0
Redgranite Village Wards 1 & 2 , 249 , 74 , 0
Wild Rose Village Wards 1 & 2 , 217 , 42 , 1
Berlin City Ward 7 , 38 , 7 , 0
Wautoma City Wards 1 - 4 , 513 , 72 , 0
i m n ,nye e ,"","",. .A,"",in se ,"",actterign
Dell Prairie Town Wards 1 & 2 , 357 , 443 , 0
New Haven Town , 162 , 237 , 0
Wisconsin Dells City Ward 5 , 0 , 5 , 0
Caledonia Town Wards 1 & 2 , 357 , 389 , 3
Fort Winnebago Town Wards 1 & 2 , 219 , 306 , 0
Lewiston Town Wards 1 & 2 , 256 , 406 , 0
Marcellon Town Wards 1 & 2 , 213 , 335 , 1
Newport Town , 174 , 185 , 0
Wyocena Town Wards 1 - 3 , 437 , 459 , 0
Pardeeville Village Wards 1 - 3 , 532 , 507 , 2
Wyocena Village , 201 , 131 , 1
Portage City Wards 1 & 2 , 237 , 178 , 0
Portage City Wards 3 & 4 , 262 , 199 , 2
Portage City Wards 5 & 6 , 362 , 334 , 0
Portage City Wards 7 & 8 , 308 , 218 , 0
Portage City Wards 9 & 10 , 287 , 166 , 0
Portage City Wards 11 & 12 , 308 , 238 , 0
Portage City Wards 13 & 14 , 253 , 175 , 0
Portage City Wards 15 & 16 , 102 , 85 , 0
Portage City Wards 17 & 18 , 274 , 239 , 1
Wisconsin Dells City Wards 1 - 3 & 6 , 579 , 554 , 0
"","","","","","","",ing
im en yen,"","",..A,"",e s in,"",acrtte
Buffalo Town Wards 1 & 2 , 178 , 369 , 0
Douglas Town , 149 , 262 , 0
Harris Town , 117 , 337 , 0
Montello Town Wards 1 - 3 , 212 , 373 , 0
Moundville Town Wards 1 & 2 , 82 , 183 , 0
Oxford Town Wards 1 & 2 , 148 , 352 , 0
Packwaukee Town Wards 1 - 3 , 285 , 447 , 0
Shields Town , 85 , 213 , 0
Westfield Town Wards 1 & 2 , 144 , 304 , 0
Endeavor Village , 74 , 137 , 0
Oxford Village , 77 , 188 , 0
Montello City Wards 1 - 4 , 243 , 460 , 0
Baraboo Town Wards 1 - 4 , 447 , 544 , 0
Delton Town Wards 1 - 4 , 486 , 511 , 0
Fairfield Town Wards 1 & 2 , 305 , 313 , 0
Greenfield Town , 277 , 301 , 0
Lake Delton Village Wards 1 - 3 , 582 , 490 , 0
West Baraboo Village Wards 1 & 2 , 286 , 240 , 0
Baraboo City Ward 1 , 141 , 90 , 1
Baraboo City Ward 2 , 159 , 158 , 0
Baraboo City Ward 3 , 347 , 236 , 1
Baraboo City Ward 4 , 113 , 124 , 0
Baraboo City Ward 5 , 220 , 147 , 0
Baraboo City Ward 6 , 264 , 214 , 3
Baraboo City Ward 7 , 242 , 190 , 0
Baraboo City Ward 8 , 133 , 125 , 0
Baraboo City Ward 9 , 149 , 129 , 0
Baraboo City Ward 10 , 321 , 300 , 0
Baraboo City Ward 11 , 182 , 206 , 0
Baraboo City Ward 12 , 201 , 198 , 0
Baraboo City Ward 13 , 160 , 137 , 0
Baraboo City Ward 14 , 182 , 116 , 0
Wisconsin Dells City Ward 4 , 22 , 28 , 0
"","",rye ,"","","","",ign
atttret ,"",Icnt ,ebi,"",snow,"",ac
Edgerton City Ward 7 , 1 , 5 , 0
Whitewater City Wards 9 - 11 , 556 , 653 , 5
tatre,n teryIc,"","","",e ib ,"",n s ow,"","",ttignca
Footville Village , 185 , 197 , 0
Orfordville Village Wards 1 & 2 , 353 , 357 , 0
Edgerton City Wards 1 - 6 ," 1,107 "," 1,423 ", 8
Janesville City Ward 27 , 2 , 3 , 0
Milton City Wards 1 - 4 , 712 , 772 , 5
Milton City Wards 5 - 8 , 602 , 709 , 4
Whitewater Town Wards 1 - 3 , 280 , 564 , 1
Whitewater City Wards 1 & 2 , 614 , 746 , 2
Whitewater City Wards 3 & 4 , 585 , 604 , 3
Whitewater City Wards 5 & 6 , 700 , 757 , 2
Whitewater City Wards 7 & 8 , 542 , 579 , 4
Whitewater City Ward 12 , 0 , 3 , 0
Whitewater City Ward 13 , 0 , 0 , 0
"",n ,"",d,"","","",o o d l,"","",.A s,"","","",ignr
e ik ,adiehr ,y,loe ru l ,v e te,"","",rue b,"","",ahlre ,"",in pp ,"",actte
Janesville City Ward 1 , 838 , 307 , 41 , 225 , 2
Janesville City Ward 2 , 801 , 270 , 31 , 171 , 1
Janesville City Ward 3 , 707 , 297 , 19 , 190 , 3
Janesville City Ward 4 , 712 , 271 , 30 , 176 , 1
Janesville City Ward 7 , 906 , 382 , 47 , 291 , 1
Janesville City Ward 8 , 781 , 296 , 36 , 173 , 0
Janesville City Ward 9 , 676 , 313 , 23 , 117 , 5
Janesville City Ward 10 , 825 , 336 , 43 , 297 , 3
Janesville City Ward 11 , 812 , 340 , 25 , 264 , 3
Janesville City Ward 13 , 869 , 296 , 49 , 301 , 3
Janesville City Ward 14 , 676 , 243 , 38 , 158 , 1
Janesville City Ward 15 , 613 , 185 , 43 , 91 , 2
Janesville City Ward 16 , 567 , 176 , 36 , 109 , 2
Janesville City Ward 17 , 788 , 236 , 28 , 127 , 0
Janesville City Ward 18 , 816 , 279 , 32 , 197 , 0
Janesville City Ward 19 , 770 , 261 , 34 , 165 , 1
Janesville City Ward 20 , 888 , 276 , 42 , 153 , 2
Janesville City Ward 21 , 827 , 245 , 42 , 158 , 1
Janesville City Ward 22 , 718 , 226 , 22 , 116 , 0
Janesville City Ward 23 , 681 , 252 , 29 , 189 , 5
Janesville City Ward 24 , 711 , 343 , 58 , 247 , 3
Janesville City Ward 25 , 16 , 5 , 0 , 0 , 0
Janesville City Ward 26 , 55 , 26 , 0 , 20 , 0
"","","","","","","","","","",g
uh ck,"",e t icden,"","",iran ,"",ronw ,"","",actirent
Bradford Town , 218 , 323 , 0
Clinton Town , 189 , 261 , 0
Harmony Town Wards 1 - 5 , 735 , 669 , 4
Johnstown Town , 232 , 202 , 0
La Prairie Town Wards 1 & 2 , 249 , 246 , 0
Turtle Town Wards 1 & 4 , 163 , 197 , 0
Turtle Town Wards 2 & 3 , 504 , 598 , 0
Clinton Village Wards 1 - 3 , 518 , 489 , 3
Beloit City Ward 1 , 339 , 206 , 0
Beloit City Ward 2 , 442 , 327 , 0
Beloit City Ward 3 , 529 , 328 , 0
Beloit City Ward 4 , 402 , 361 , 0
Beloit City Ward 5 , 569 , 370 , 1
Beloit City Ward 6 , 354 , 163 , 2
Beloit City Ward 7 , 461 , 261 , 0
Beloit City Ward 8 , 336 , 223 , 3
Beloit City Ward 9 , 308 , 128 , 0
Beloit City Ward 10 , 357 , 235 , 2
Beloit City Ward 11 , 179 , 62 , 0
Beloit City Ward 12 , 382 , 114 , 0
Beloit City Ward 13 , 525 , 174 , 1
Beloit City Ward 14 , 477 , 64 , 1
Beloit City Ward 15 , 806 , 140 , 5
Beloit City Ward 16 , 452 , 171 , 0
Beloit City Ward 17 , 253 , 137 , 0
Beloit City Ward 18 , 267 , 153 , 1
Beloit City Ward 19 , 429 , 255 , 1
Beloit City Ward 20 , 553 , 276 , 2
k,ict d ,"","",n ,n w ,"",tegirnt
cuh ,ene ,"","",ira,ro,"",ac
Beloit City Ward 21 , 402 , 276 , 0
Beloit City Ward 22 , 337 , 339 , 2
Beloit City Ward 23 , 520 , 484 , 1
Beloit City Ward 24 , 162 , 146 , 0
Janesville City Ward 5 , 954 ," 1,006 ", 6
Janesville City Ward 6 , 593 , 435 , 4
Janesville City Ward 12 , 848 , 643 , 3
Richmond Town Wards 1 - 3 , 450 , 572 , 2
"","","","","","","",g
"","","","","","",i,inr
a ry ,"",e l b ,"","",ic k ,o egle ,cteta
Cottage Grove Town Wards 1 - 5 ," 1,309 ", 963 , 0
Dunkirk Town Wards 1 - 3 , 718 , 488 , 0
Dunn Town Wards 1 & 7 , 491 , 341 , 0
Pleasant Springs Town Wards 1 - 4 , 989 , 802 , 0
Rutland Town Wards 1 & 2 , 720 , 420 , 0
Sun Prairie Town Wards 1 - 3 , 697 , 532 , 2
Cottage Grove Village Wards 1 - 7 ," 1,431 "," 1,223 ", 1
Oregon Village Wards 2 - 4 ," 1,050 ", 518 , 2
Stoughton City Wards 1 - 3 , 998 , 621 , 0
Stoughton City Wards 4 & 5 , 969 , 551 , 0
Stoughton City Wards 6 - 8 ," 1,003 ", 644 , 0
Stoughton City Wards 9 & 10 ," 1,076 ", 836 , 0
"Sun Prairie City Wards 1 - 4, 18, 19, 22 & 25 "," 1,829 "," 1,330 ", 1
Sun Prairie City Wards 5 - 9 ," 1,971 "," 1,311 ", 1
Sun Prairie City Wards 10 - 13 & 20 ," 1,593 ", 880 , 1
Sun Prairie City Wards 14 - 17 ," 2,106 "," 2,022 ", 2
"","","","","","","","","","",f,g
"","","","","",e ,"","","","",ra,""
e n a ag,"","",o ts,"",ugn e ,"","",ah n ,ill,ag dn ,acirnett
Arlington Town Wards 1 & 2 , 220 , 217 , 18 , 0
Columbus Town , 119 , 204 , 16 , 0
Courtland Town Wards 1 & 2 , 64 , 231 , 2 , 0
Dekorra Town Wards 1 - 4 , 592 , 693 , 52 , 1
Fountain Prairie Town Wards 1 & 2 , 175 , 316 , 7 , 0
Hampden Town , 116 , 198 , 9 , 0
Leeds Town Wards 1 & 2 , 212 , 234 , 27 , 0
Lodi Town Wards 1 - 5 , 892 , 893 , 48 , 0
Lowville Town Wards 1 & 2 , 241 , 354 , 20 , 0
Otsego Town , 174 , 219 , 5 , 1
Pacific Town Wards 1 - 3 , 699 , 878 , 33 , 1
Randolph Town , 70 , 345 , 8 , 0
Scott Town , 92 , 251 , 6 , 0
Springvale Town , 121 , 177 , 9 , 0
West Point Town Wards 1 & 2 , 527 , 557 , 17 , 0
Arlington Village , 180 , 176 , 17 , 1
Cambria Village , 173 , 244 , 10 , 0
Doylestown Village , 41 , 99 , 4 , 0
Fall River Village Wards 1 & 2 , 251 , 340 , 17 , 0
Friesland Village , 43 , 161 , 4 , 0
Poynette Village Wards 1 - 3 , 644 , 509 , 38 , 0
Rio Village , 283 , 248 , 18 , 0
Lodi City Wards 1 - 4 , 890 , 662 , 35 , 0
n a agettea,"","",ts o,"",ug ne e,"","","",anh ,"",ill,andfarg,"","","",girnc
Bristol Town Wards 1 - 3 , 760 ," 1,023 ", 73 , 0
Dane Town , 242 , 255 , 13 , 0
Mazomanie Town Wards 1 & 2 , 322 , 264 , 14 , 0
Medina Town Wards 1 & 2 , 317 , 391 , 27 , 0
Roxbury Town Wards 1 & 2 , 439 , 488 , 24 , 0
Vienna Town Wards 1 & 2 , 313 , 404 , 19 , 0
Windsor Town Wards 1 - 7 ," 1,466 "," 1,540 ", 156 , 1
York Town , 176 , 230 , 10 , 1
Dane Village , 209 , 187 , 7 , 0
De Forest Village Wards 1 - 8 ," 1,913 "," 1,564 ", 272 , 1
Marshall Village Wards 1 - 6 , 903 , 723 , 43 , 0
"Sun Prairie City Wards 21, 23, 26 - 28 ", 3 , 2 , 0 , 0
Merrimac Town , 292 , 284 , 25 , 0
Merrimac Village , 113 , 117 , 11 , 0
.T  h,"","","","","",ing
sope ,"",s irati ,"",an ,on g ,actre
ro sey,"","","","","",lzo 
r le  D en,"","",s is ,a be ,"",o ffe h lngiretteac
Beetown Town , 110 , 211 , 1
Bloomington Town Wards 1 & 2 , 53 , 125 , 0
Boscobel Town Wards 1 & 2 , 111 , 114 , 0
Cassville Town Wards 1 & 2 , 80 , 113 , 0
Castle Rock Town , 58 , 74 , 0
Clifton Town , 48 , 104 , 0
Ellenboro Town Wards 1 & 2 , 68 , 176 , 0
Fennimore Town Wards 1 & 2 , 70 , 163 , 0
Glen Haven Town , 81 , 133 , 0
Harrison Town , 93 , 188 , 0
Hazel Green Town Wards 1 & 2 , 310 , 326 , 0
Hickory Grove Town Wards 1 & 2 , 51 , 120 , 1
Jamestown Town Wards 1 - 3 , 442 , 633 , 0
Liberty Town , 84 , 183 , 3
Lima Town , 108 , 237 , 2
Little Grant Town , 28 , 86 , 0
Marion Town , 92 , 143 , 0
Millville Town , 51 , 32 , 0
Mount Hope Town Wards 1 & 2 , 34 , 73 , 0
Mount Ida Town , 79 , 168 , 0
Muscoda Town Wards 1 & 2 , 112 , 188 , 0
North Lancaster Town , 91 , 184 , 3
Paris Town Wards 1 & 2 , 125 , 235 , 0
Patch Grove Town Wards 1 & 2 , 50 , 89 , 0
Platteville Town Wards 1 & 2 , 248 , 480 , 1
